area,min_row,min_col,max_row,max_col,row_centroid,col_centroid,convex_area,label,major_axis_length,minor_axis_length,orientation,perimeter,perimeter_crofton,cloud_fraction,band_7_reflectance,band_2_reflectance,band_1_reflectance
464,211.0,281.0,233.0,306.0,221.0,294.0,487.0,152.0,27.14,22.2,1.15,80.53,79.03,0.0,0.03,0.66,0.75
122,213.0,206.0,227.0,216.0,221.0,210.0,131.0,154.0,15.22,10.67,-0.07,41.56,42.08,0.0,0.03,0.67,0.75
195,214.0,228.0,227.0,247.0,221.0,237.0,213.0,156.0,20.84,12.33,1.39,53.46,53.36,0.01,0.04,0.65,0.72
76,220.0,60.0,229.0,70.0,224.0,65.0,82.0,157.0,12.89,7.54,0.92,32.14,33.15,0.03,0.06,0.64,0.71
60,221.0,323.0,228.0,332.0,224.0,327.0,65.0,158.0,10.12,7.57,-1.54,27.31,28.58,0.07,0.09,0.55,0.64
384,224.0,122.0,243.0,147.0,234.0,135.0,401.0,159.0,27.15,18.29,1.22,74.77,73.57,0.0,0.04,0.66,0.74
107,229.0,18.0,242.0,27.0,236.0,22.0,114.0,160.0,14.12,9.84,-0.11,38.14,38.84,0.01,0.06,0.7,0.76
321,236.0,313.0,261.0,332.0,249.0,322.0,339.0,163.0,26.57,15.67,-0.54,69.84,68.89,0.0,0.03,0.66,0.73
261,237.0,149.0,257.0,164.0,247.0,156.0,273.0,164.0,21.75,15.4,0.09,59.46,59.05,0.0,0.04,0.71,0.78
370,238.0,108.0,260.0,132.0,249.0,120.0,390.0,165.0,26.98,17.68,0.98,73.84,72.69,0.0,0.04,0.67,0.75
86,239.0,372.0,246.0,385.0,243.0,379.0,91.0,166.0,13.97,7.92,1.36,34.14,35.05,0.0,0.06,0.58,0.67
78,242.0,91.0,252.0,99.0,247.0,95.0,85.0,167.0,11.73,8.52,0.45,31.9,32.92,0.0,0.06,0.68,0.75
113,248.0,42.0,261.0,52.0,255.0,47.0,117.0,168.0,15.15,9.68,-0.62,38.97,39.63,0.02,0.07,0.72,0.78
276,249.0,295.0,271.0,309.0,259.0,302.0,293.0,170.0,24.12,14.98,-0.15,64.38,63.72,0.0,0.03,0.64,0.72
75,249.0,354.0,258.0,362.0,254.0,358.0,77.0,172.0,10.58,9.03,-0.44,29.31,30.47,0.0,0.04,0.75,0.83
572,253.0,175.0,278.0,202.0,266.0,190.0,596.0,174.0,29.29,25.91,1.55,91.7,89.62,0.0,0.03,0.69,0.77
621,254.0,98.0,285.0,124.0,270.0,110.0,648.0,175.0,36.7,22.06,0.53,98.18,95.77,0.0,0.03,0.66,0.75
365,257.0,152.0,280.0,173.0,269.0,163.0,383.0,176.0,24.06,19.74,0.48,72.18,71.12,0.0,0.04,0.68,0.76
88,258.0,335.0,268.0,345.0,263.0,340.0,95.0,177.0,11.58,9.82,0.75,33.56,34.49,0.0,0.03,0.69,0.75
154,263.0,206.0,275.0,220.0,269.0,213.0,162.0,179.0,15.6,12.88,-1.51,44.97,45.32,0.0,0.03,0.64,0.72
109,269.0,378.0,281.0,387.0,275.0,383.0,114.0,182.0,13.62,10.18,-0.19,36.73,37.5,0.0,0.03,0.71,0.79
80,274.0,337.0,283.0,346.0,279.0,341.0,86.0,183.0,11.0,9.39,-0.96,31.9,32.92,0.01,0.07,0.69,0.77
68,281.0,33.0,287.0,43.0,284.0,38.0,71.0,186.0,11.56,7.66,1.54,29.66,30.8,0.0,0.04,0.69,0.77
107,282.0,129.0,291.0,140.0,287.0,134.0,108.0,187.0,13.15,10.44,1.27,35.9,36.72,0.0,0.05,0.71,0.78
53,284.0,295.0,290.0,303.0,287.0,299.0,55.0,189.0,9.61,7.08,1.37,25.07,26.45,0.0,0.1,0.65,0.74
211,287.0,52.0,304.0,65.0,296.0,58.0,217.0,190.0,18.34,14.74,-0.03,51.8,51.79,0.0,0.05,0.72,0.79
74,289.0,74.0,296.0,84.0,292.0,79.0,75.0,193.0,11.3,8.36,1.55,29.31,30.47,0.01,0.07,0.6,0.67
128,290.0,28.0,300.0,41.0,295.0,35.0,133.0,194.0,14.89,11.24,1.48,40.73,41.29,0.02,0.07,0.63,0.71
70,290.0,225.0,298.0,234.0,294.0,230.0,73.0,195.0,10.66,8.35,0.94,28.73,29.92,0.03,0.1,0.73,0.82
78,296.0,167.0,305.0,176.0,301.0,172.0,83.0,197.0,10.26,9.76,-0.57,30.73,31.81,0.0,0.05,0.72,0.78
55,299.0,98.0,307.0,106.0,303.0,102.0,60.0,201.0,10.23,7.04,-0.71,26.73,28.02,0.05,0.1,0.67,0.74
116,299.0,204.0,310.0,216.0,305.0,210.0,121.0,202.0,14.46,10.23,-1.05,38.38,39.07,0.0,0.08,0.65,0.73
67,300.0,140.0,309.0,147.0,304.0,144.0,69.0,203.0,10.64,8.01,0.36,27.9,29.13,0.0,0.07,0.73,0.8
242,304.0,24.0,323.0,39.0,314.0,32.0,251.0,206.0,20.63,15.03,0.38,56.87,56.6,0.02,0.06,0.63,0.71
103,304.0,108.0,313.0,121.0,309.0,115.0,109.0,207.0,15.45,8.55,1.25,37.56,38.29,0.01,0.08,0.66,0.73
157,308.0,388.0,324.0,398.0,316.0,393.0,163.0,209.0,17.69,11.34,-0.05,45.56,45.87,0.01,0.04,0.7,0.77
126,314.0,145.0,326.0,156.0,320.0,151.0,132.0,210.0,14.11,11.45,0.72,40.14,40.74,0.0,0.05,0.69,0.76
113,314.0,191.0,329.0,200.0,322.0,196.0,120.0,211.0,16.05,9.4,-0.32,40.97,41.52,0.0,0.06,0.71,0.78
57,329.0,112.0,335.0,122.0,332.0,117.0,60.0,214.0,11.09,6.58,1.3,26.73,28.02,0.02,0.08,0.68,0.75
138,336.0,105.0,348.0,118.0,342.0,111.0,143.0,218.0,14.11,12.68,1.57,41.8,42.31,0.01,0.05,0.69,0.76
142,337.0,33.0,352.0,45.0,345.0,39.0,150.0,219.0,15.19,12.11,-0.34,43.46,43.88,0.0,0.04,0.7,0.78
53,338.0,76.0,345.0,83.0,342.0,79.0,53.0,221.0,9.21,7.28,0.79,23.9,25.34,0.0,0.06,0.65,0.73
55,338.0,126.0,346.0,132.0,342.0,129.0,57.0,222.0,9.56,7.29,0.13,25.07,26.45,0.0,0.1,0.69,0.74
75,343.0,211.0,351.0,220.0,347.0,215.0,78.0,226.0,10.61,9.09,-1.1,30.49,31.58,0.0,0.06,0.68,0.75
62,343.0,348.0,355.0,354.0,349.0,351.0,65.0,227.0,13.8,5.72,0.39,30.73,31.81,0.0,0.05,0.73,0.78
95,345.0,357.0,356.0,366.0,350.0,362.0,97.0,229.0,12.06,10.03,0.3,33.56,34.49,0.0,0.07,0.72,0.8
111,351.0,301.0,362.0,313.0,357.0,307.0,116.0,231.0,14.31,10.0,-0.77,37.8,38.52,0.0,0.06,0.75,0.82
54,355.0,106.0,362.0,115.0,358.0,111.0,57.0,234.0,11.52,5.98,0.95,26.73,28.02,0.0,0.04,0.66,0.73
57,356.0,317.0,366.0,323.0,361.0,320.0,62.0,236.0,10.68,6.93,-0.17,27.31,28.58,0.0,0.06,0.78,0.83
95,359.0,101.0,372.0,109.0,366.0,105.0,100.0,237.0,14.33,8.69,0.2,36.14,36.95,0.0,0.05,0.72,0.79
70,368.0,303.0,376.0,313.0,372.0,308.0,72.0,239.0,11.17,8.01,0.95,28.97,30.15,0.0,0.06,0.7,0.77
147,371.0,121.0,382.0,136.0,376.0,130.0,153.0,241.0,15.69,12.14,1.42,43.8,44.21,0.0,0.05,0.68,0.74
330,380.0,82.0,399.0,104.0,390.0,93.0,346.0,247.0,24.69,17.22,-1.03,67.94,67.09,0.0,0.02,0.69,0.78
222,381.0,64.0,398.0,79.0,390.0,71.0,231.0,248.0,19.81,14.3,0.62,54.04,53.92,0.0,0.02,0.71,0.79
139,382.0,299.0,397.0,310.0,389.0,305.0,150.0,250.0,16.72,10.77,0.24,44.38,44.76,0.01,0.05,0.68,0.76
172,384.0,110.0,396.0,125.0,390.0,117.0,180.0,251.0,16.64,13.19,-1.38,46.97,47.21,0.0,0.04,0.73,0.8
83,384.0,288.0,395.0,296.0,389.0,292.0,89.0,252.0,12.34,8.71,-0.07,32.73,33.71,0.02,0.07,0.75,0.82
